"SAMPLING_RESULTS_ID","SAMPLING_EVENTS_ID","CUSTODY_NUMBER","PARAMETER","METHOD","NUMBER_RESULT","REPORTED_RESULT","ALPHA_RESULT","FLAG","UNITS","MDL","RDL","ANALYSIS_DATE","ANALYZED_BY","RECORD_CREATED","PARAMETERS_ID","CONTRACT_LAB_ID","SAMPLE_ID","COLLECT_DATE","REASON","ROWID"
"3272","","","Hardness (CaCO3)","Hardness, Total by SM2340B","291","291","    ","","mg/L","0.5","0.5","2012-07-11 00:00:00","paul.white","2012-09-06 00:00:00","","Xenco","tro-a Dup","2012-07-05 00:00:00","No Matching Sample ID","{186BE571-E372-4DEF-B2DF-A8497BB30CA9}"
"3273","","","Surfactants, MBAS ","MBAS Surfactants by SM5540C","0",".071","    ","J","mg/L","0.043","0.1","2012-07-13 00:00:00","paul.white","2012-09-06 00:00:00","","Xenco","fiv-d","2012-07-12 00:00:00","No Matching Preservative Record","{053A3552-1B42-4813-8714-65F9FD95E4BD}"
"3274","","","Surfactants, MBAS ","MBAS Surfactants by SM5540C","0",".081","    ","J","mg/L","0.043","0.1","2012-07-13 00:00:00","paul.white","2012-09-06 00:00:00","","Xenco","fiv-d Dup","2012-07-12 00:00:00","No Matching Sample ID","{B4974BF7-FF8C-4216-AA32-BC9D87641FE2}"
"3275","","","Surfactants, MBAS ","MBAS Surfactants by SM5540C","0","0","    ","U","mg/L","0.043","0.1","2012-07-13 00:00:00","paul.white","2012-09-06 00:00:00","","Xenco","ten-d","2012-07-12 00:00:00","No Matching Preservative Record","{E7CCAF45-B1C9-4940-8010-C847494B8128}"
"3276","","","Surfactants, MBAS ","MBAS Surfactants by SM5540C","0",".047","    ","J","mg/L","0.043","0.1","2012-07-13 00:00:00","paul.white","2012-09-06 00:00:00","","Xenco","flo-a","2012-07-12 00:00:00","No Matching Preservative Record","{E4940FA5-00C5-4049-A322-FDCF0AC7053D}"
"3277","","","Alpha-BHC","Organochlorine Pesticides by SW-846 8081A","0","0","    ","U","ug/L","0.0049","0.02","2012-07-16 00:00:00","paul.white","2012-09-06 00:00:00","","Xenco","fiv-d Dup","2012-07-12 00:00:00","No Matching Sample ID","{373653DD-6D2F-47D1-A1A0-E89E12651F4E}"
"3278","","","Gamma-BHC (Lindane)","Organochlorine Pesticides by SW-846 8081A","0","0","    ","U","ug/L","0.0047","0.02","2012-07-16 00:00:00","paul.white","2012-09-06 00:00:00","","Xenco","fiv-d Dup","2012-07-12 00:00:00","No Matching Sample ID","{EE68F423-ACEB-4CB9-A31B-DDAB52CEC96E}"
"3279","","","Beta-BHC","Organochlorine Pesticides by SW-846 8081A","0","0","    ","U","ug/L","0.007","0.02","2012-07-16 00:00:00","paul.white","2012-09-06 00:00:00","","Xenco","fiv-d Dup","2012-07-12 00:00:00","No Matching Sample ID","{B1BDDC65-369C-4899-A6C3-AFEC86EC690D}"
"3280","","","Delta-BHC","Organochlorine Pesticides by SW-846 8081A","0","0","    ","U","ug/L","0.0056","0.02","2012-07-16 00:00:00","paul.white","2012-09-06 00:00:00","","Xenco","fiv-d Dup","2012-07-12 00:00:00","No Matching Sample ID","{7AFA62FE-9E4A-4FF6-83E2-A08DFEA2490F}"
"3281","","","Heptachlor","Organochlorine Pesticides by SW-846 8081A","0","0","    ","U","ug/L","0.0046","0.02","2012-07-16 00:00:00","paul.white","2012-09-06 00:00:00","","Xenco","fiv-d Dup","2012-07-12 00:00:00","No Matching Sample ID","{B94ED80A-B238-4B3A-8D86-85F9D4B19143}"
"3282","","","Aldrin","Organochlorine Pesticides by SW-846 8081A","0","0","    ","U","ug/L","0.005","0.02","2012-07-16 00:00:00","paul.white","2012-09-06 00:00:00","","Xenco","fiv-d Dup","2012-07-12 00:00:00","No Matching Sample ID","{FDB0461B-43F3-4322-87A1-85B585DF5D8F}"
"3283","","","Heptachlor Epoxide","Organochlorine Pesticides by SW-846 8081A","0","0","    ","U","ug/L","0.0087","0.02","2012-07-16 00:00:00","paul.white","2012-09-06 00:00:00","","Xenco","fiv-d Dup","2012-07-12 00:00:00","No Matching Sample ID","{9E7DB1B3-C2A8-431B-BDBF-8C990EA166D5}"
"3284","","","Gamma-Chlordane","Organochlorine Pesticides by SW-846 8081A","0",".01","    ","J","ug/L","0.0049","0.02","2012-07-16 00:00:00","paul.white","2012-09-06 00:00:00","","Xenco","fiv-d Dup","2012-07-12 00:00:00","No Matching Sample ID","{26AF2AD3-13A7-454C-8092-37CF5329B48F}"
"3285","","","Alpha-Chlordane","Organochlorine Pesticides by SW-846 8081A","0","0","    ","U","ug/L","0.0048","0.02","2012-07-16 00:00:00","paul.white","2012-09-06 00:00:00","","Xenco","fiv-d Dup","2012-07-12 00:00:00","No Matching Sample ID","{8DC985F1-054D-408C-86C7-D06078ED5352}"
"3286","","","Endosulfan I","Organochlorine Pesticides by SW-846 8081A","0",".02","    ","J","ug/L","0.005","0.02","2012-07-16 00:00:00","paul.white","2012-09-06 00:00:00","","Xenco","fiv-d Dup","2012-07-12 00:00:00","No Matching Sample ID","{3EED35C9-8FD8-460A-97D7-B8863281DD04}"
"3287","","","4,4-DDE","Organochlorine Pesticides by SW-846 8081A","0","0","    ","U","ug/L","0.0053","0.02","2012-07-16 00:00:00","paul.white","2012-09-06 00:00:00","","Xenco","fiv-d Dup","2012-07-12 00:00:00","No Matching Sample ID","{42C858D6-AD37-4FA4-9216-1C30FF63942A}"
"3288","","","Dieldrin","Organochlorine Pesticides by SW-846 8081A","0","0","    ","U","ug/L","0.0046","0.02","2012-07-16 00:00:00","paul.white","2012-09-06 00:00:00","","Xenco","fiv-d Dup","2012-07-12 00:00:00","No Matching Sample ID","{CB2B123B-0B3D-4B89-9DB6-63188760A7B4}"
"3289","","","Endrin","Organochlorine Pesticides by SW-846 8081A","0","0","    ","U","ug/L","0.0063","0.02","2012-07-16 00:00:00","paul.white","2012-09-06 00:00:00","","Xenco","fiv-d Dup","2012-07-12 00:00:00","No Matching Sample ID","{EEAD2A89-D427-4DD4-A53A-DA1A837F3EFA}"
"3290","","","4,4-DDD","Organochlorine Pesticides by SW-846 8081A","0","0","    ","U","ug/L","0.0067","0.02","2012-07-16 00:00:00","paul.white","2012-09-06 00:00:00","","Xenco","fiv-d Dup","2012-07-12 00:00:00","No Matching Sample ID","{89729BCA-0A6E-447C-88D0-58517853295D}"
"3291","","","Endosulfan II","Organochlorine Pesticides by SW-846 8081A","0","0","    ","U","ug/L","0.0053","0.02","2012-07-16 00:00:00","paul.white","2012-09-06 00:00:00","","Xenco","fiv-d Dup","2012-07-12 00:00:00","No Matching Sample ID","{AF7C91FF-3A99-485A-9667-11A9710D7F04}"
"3292","","","4,4-DDT","Organochlorine Pesticides by SW-846 8081A","0","0","    ","U","ug/L","0.0056","0.02","2012-07-16 00:00:00","paul.white","2012-09-06 00:00:00","","Xenco","fiv-d Dup","2012-07-12 00:00:00","No Matching Sample ID","{FED8FFB5-9D5D-4227-B8B4-9F446E3C1271}"
"3293","","","Endrin Aldehyde","Organochlorine Pesticides by SW-846 8081A","0","0","    ","U","ug/L","0.0048","0.02","2012-07-16 00:00:00","paul.white","2012-09-06 00:00:00","","Xenco","fiv-d Dup","2012-07-12 00:00:00","No Matching Sample ID","{DE9474DA-C200-4CAC-AFFD-13E1FEF1D71A}"
"3294","","","Endosulfan Sulfate","Organochlorine Pesticides by SW-846 8081A","0","0","    ","U","ug/L","0.0054","0.02","2012-07-16 00:00:00","paul.white","2012-09-06 00:00:00","","Xenco","fiv-d Dup","2012-07-12 00:00:00","No Matching Sample ID","{D599F1CC-B5E7-4AD7-B9E4-7BB5456D04E7}"
"3295","","","Methoxychlor","Organochlorine Pesticides by SW-846 8081A","0","0","    ","U","ug/L","0.0055","0.02","2012-07-16 00:00:00","paul.white","2012-09-06 00:00:00","","Xenco","fiv-d Dup","2012-07-12 00:00:00","No Matching Sample ID","{F7CE34A9-7AE2-497A-8B38-34B08C700B6F}"
"3296","","","Endrin Ketone","Organochlorine Pesticides by SW-846 8081A","0","0","    ","U","ug/L","0.0063","0.02","2012-07-16 00:00:00","paul.white","2012-09-06 00:00:00","","Xenco","fiv-d Dup","2012-07-12 00:00:00","No Matching Sample ID","{4C492C3A-2997-4E2B-86A8-91A3C7F6DDFD}"
"3297","","","Chlordane","Organochlorine Pesticides by SW-846 8081A","0","0","    ","U","ug/L","0.0144","0.5","2012-07-16 00:00:00","paul.white","2012-09-06 00:00:00","","Xenco","fiv-d Dup","2012-07-12 00:00:00","No Matching Sample ID","{EEC09CA0-324C-44F8-BEF7-264AC424F8BD}"
"3298","","","Toxaphene","Organochlorine Pesticides by SW-846 8081A","0","0","    ","U","ug/L","0.0685","0.5","2012-07-16 00:00:00","paul.white","2012-09-06 00:00:00","","Xenco","fiv-d Dup","2012-07-12 00:00:00","No Matching Sample ID","{2826A2FF-B647-4FA7-A5F1-53A98A60EDCF}"
"3299","","","COD - Chemical Oxygen Demand","Chemical Oxygen Demand by HACH 8000","12","12","    ","J","mg/L","6.72","20","2012-07-16 00:00:00","paul.white","2012-09-06 00:00:00","","Xenco","fiv-d Dup","2012-07-12 00:00:00","No Matching Sample ID","{D44233E4-8566-42F8-A8C0-46CEA2230CE5}"
"3300","","","Nitrogen, Ammonia (as N)","Nitrogen Ammonia by EPA 350.1","0","0","    ","U","mg/L","0.0115","0.05","2012-07-16 00:00:00","paul.white","2012-09-06 00:00:00","","Xenco","fiv-d Dup","2012-07-12 00:00:00","No Matching Sample ID","{B868CB90-D0F1-4E29-A2DC-C17EFDD34AD2}"
"3301","","","Copper","Metals per ICP by EPA 200.7","0","0","    ","U","mg/L","0.0033","0.01","2012-07-17 00:00:00","paul.white","2012-09-06 00:00:00","","Xenco","fiv-d Dup","2012-07-12 00:00:00","No Matching Sample ID","{95B6B720-EB4A-43C6-953A-0D4BE73A8602}"
"3302","","","Iron","Metals per ICP by EPA 200.7","0",".0294","    ","J","mg/L","0.01","0.03","2012-07-17 00:00:00","paul.white","2012-09-06 00:00:00","","Xenco","fiv-d Dup","2012-07-12 00:00:00","No Matching Sample ID","{059E8347-DA23-4B56-88E1-9E9D2E7E0F96}"
"3303","","","Nitrogen, Nitrate-Nitrite","Inorganic Anions by EPA 300/300.1","0",".26","    ","","mg/L","0.004","0.05","2012-07-13 00:00:00","paul.white","2012-09-06 00:00:00","","Xenco","fiv-d Dup","2012-07-12 00:00:00","No Matching Sample ID","{03BC1174-2F62-4823-8130-449895A2BC64}"
"3304","","","Total  Phosphorus (as P)","Total Phosphorus by EPA 365.1","0","0","    ","UXX","mg/L","0.00618","0.02","2012-07-17 00:00:00","paul.white","2012-09-06 00:00:00","","Xenco","fiv-d","2012-07-12 00:00:00","No Matching Preservative Record","{11044234-ACE6-4841-80FA-BDD7437B358B}"
"3305","","","Total  Phosphorus (as P)","Total Phosphorus by EPA 365.1","0","0","    ","U","mg/L","0.00618","0.02","2012-07-17 00:00:00","paul.white","2012-09-06 00:00:00","","Xenco","fiv-d Dup","2012-07-12 00:00:00","No Matching Sample ID","{F44CD6EF-B5CB-4E04-9EF1-6FB14F659144}"
"3306","","","Total  Phosphorus (as P)","Total Phosphorus by EPA 365.1","0","0","    ","U","mg/L","0.00618","0.02","2012-07-17 00:00:00","paul.white","2012-09-06 00:00:00","","Xenco","ten-d","2012-07-12 00:00:00","No Matching Preservative Record","{1B46C4C0-7693-4C75-929A-1A9C69335658}"
"3307","","","Total  Phosphorus (as P)","Total Phosphorus by EPA 365.1","2","1.54","    ","","mg/L","0.00618","0.02","2012-07-17 00:00:00","paul.white","2012-09-06 00:00:00","","Xenco","flo-a","2012-07-12 00:00:00","No Matching Preservative Record","{6F46F31D-8D34-4271-AAF5-DF6394C3D41C}"
"3308","","","Hardness (CaCO3)","Hardness, Total by SM2340B","176","176","    ","","mg/L","0.5","0.5","2012-07-17 00:00:00","paul.white","2012-09-06 00:00:00","","Xenco","fiv-d Dup","2012-07-12 00:00:00","No Matching Sample ID","{1DC299EE-5D40-4D3D-80BB-C6351F7F9646}"
"3309","","","Copper","Metals per ICP by EPA 200.7","0","0","    ","U","mg/L","0.0033","0.01","2012-07-19 00:00:00","paul.white","2012-09-06 00:00:00","","Xenco","FARM-1-DUP","2012-07-17 00:00:00","No Matching Sample ID","{12572846-18D7-47EE-B2C8-A7003FD4ACF8}"
"3310","","","Iron","Metals per ICP by EPA 200.7","1",".545","    ","","mg/L","0.01","0.03","2012-07-19 00:00:00","paul.white","2012-09-06 00:00:00","","Xenco","FARM-1-DUP","2012-07-17 00:00:00","No Matching Sample ID","{BF5149E8-DE0A-48BD-927F-77A5906C129F}"
"3311","","","Nitrogen, Ammonia (as N)","Nitrogen Ammonia by EPA 350.1","0",".0353","    ","J","mg/L","0.0115","0.05","2012-07-19 00:00:00","paul.white","2012-09-06 00:00:00","","Xenco","FARM-1-DUP","2012-07-17 00:00:00","No Matching Sample ID","{5F6BB8F5-58D7-45FC-A59E-E86BB1E7EFF5}"
"3312","","","Nitrogen, Nitrate-Nitrite","Inorganic Anions by EPA 300/300.1","0",".116","    ","","mg/L","0.004","0.05","2012-07-18 00:00:00","paul.white","2012-09-06 00:00:00","","Xenco","FARM-1-DUP","2012-07-17 00:00:00","No Matching Sample ID","{EB20B582-7FF7-4985-BB03-FDB0E466B48E}"
"3313","","","Surfactants, MBAS ","MBAS Surfactants by SM5540C","0","0","    ","U","mg/L","0.043","0.1","2012-07-18 00:00:00","paul.white","2012-09-06 00:00:00","","Xenco","FARM-1","2012-07-17 00:00:00","No Matching Preservative Record","{7AE8F99F-BEE0-47EA-A0BB-F7C04E257D29}"
"3314","","","Surfactants, MBAS ","MBAS Surfactants by SM5540C","0","0","    ","U","mg/L","0.043","0.1","2012-07-18 00:00:00","paul.white","2012-09-06 00:00:00","","Xenco","CEDR-1","2012-07-17 00:00:00","No Matching Preservative Record","{C2F2DFD8-A406-4057-9539-D60D965DF551}"
"3315","","","Surfactants, MBAS ","MBAS Surfactants by SM5540C","0","0","    ","U","mg/L","0.043","0.1","2012-07-18 00:00:00","paul.white","2012-09-06 00:00:00","","Xenco","FARM-1-DUP","2012-07-17 00:00:00","No Matching Sample ID","{40D173E3-6685-432D-BC6E-A5FC9019C9BD}"
"3316","","","Surfactants, MBAS ","MBAS Surfactants by SM5540C","0","0","    ","U","mg/L","0.043","0.1","2012-07-18 00:00:00","paul.white","2012-09-06 00:00:00","","Xenco","SEDA-1","2012-07-17 00:00:00","No Matching Preservative Record","{0E89B827-A039-463B-A3E1-BDB33FD96BE9}"
"3317","","","Hardness (CaCO3)","Hardness, Total by SM2340B","148","148","    ","","mg/L","0.5","0.5","2012-07-19 00:00:00","paul.white","2012-09-06 00:00:00","","Xenco","FARM-1-DUP","2012-07-17 00:00:00","No Matching Sample ID","{D97FDE86-0B26-47D5-9830-057293228B56}"
"3318","","","COD - Chemical Oxygen Demand","Chemical Oxygen Demand by HACH 8000","26","26","    ","","mg/L","6.72","20","2012-07-23 00:00:00","paul.white","2012-09-06 00:00:00","","Xenco","FARM-1-DUP","2012-07-17 00:00:00","No Matching Sample ID","{923ACF38-5ADB-40F1-8701-20AD6B059A63}"
"3319","","","Alpha-BHC","Organochlorine Pesticides by SW-846 8081A","0","0","    ","U","ug/L","0.0049","0.02","2012-07-24 00:00:00","paul.white","2012-09-06 00:00:00","","Xenco","FARM-1-DUP","2012-07-17 00:00:00","No Matching Sample ID","{6DA46D45-8D38-4F57-8640-E0E0B9B5E61A}"
"3320","","","Gamma-BHC (Lindane)","Organochlorine Pesticides by SW-846 8081A","0","0","    ","U","ug/L","0.0047","0.02","2012-07-24 00:00:00","paul.white","2012-09-06 00:00:00","","Xenco","FARM-1-DUP","2012-07-17 00:00:00","No Matching Sample ID","{CACA61A9-96C6-49A0-BB78-E752542A511A}"
"3321","","","Beta-BHC","Organochlorine Pesticides by SW-846 8081A","0","0","    ","U","ug/L","0.007","0.02","2012-07-24 00:00:00","paul.white","2012-09-06 00:00:00","","Xenco","FARM-1-DUP","2012-07-17 00:00:00","No Matching Sample ID","{F4ACE649-E83B-4693-BC99-3EE9CB96C5B1}"
"3322","","","Delta-BHC","Organochlorine Pesticides by SW-846 8081A","0","0","    ","U","ug/L","0.0056","0.02","2012-07-24 00:00:00","paul.white","2012-09-06 00:00:00","","Xenco","FARM-1-DUP","2012-07-17 00:00:00","No Matching Sample ID","{10A2089A-4C09-42B6-8886-5CDA18671843}"
"3323","","","Heptachlor","Organochlorine Pesticides by SW-846 8081A","0","0","    ","U","ug/L","0.0046","0.02","2012-07-24 00:00:00","paul.white","2012-09-06 00:00:00","","Xenco","FARM-1-DUP","2012-07-17 00:00:00","No Matching Sample ID","{3E8417E7-644C-4421-8DF0-F710B41B31CB}"
"3324","","","Aldrin","Organochlorine Pesticides by SW-846 8081A","0","0","    ","U","ug/L","0.005","0.02","2012-07-24 00:00:00","paul.white","2012-09-06 00:00:00","","Xenco","FARM-1-DUP","2012-07-17 00:00:00","No Matching Sample ID","{F1492295-E852-4A84-BD94-17EF12F30989}"
"3325","","","Heptachlor Epoxide","Organochlorine Pesticides by SW-846 8081A","0","0","    ","U","ug/L","0.0087","0.02","2012-07-24 00:00:00","paul.white","2012-09-06 00:00:00","","Xenco","FARM-1-DUP","2012-07-17 00:00:00","No Matching Sample ID","{6040BE35-11D3-4066-A426-72AE12A66B13}"
"3326","","","Gamma-Chlordane","Organochlorine Pesticides by SW-846 8081A","0","0","    ","U","ug/L","0.0049","0.02","2012-07-24 00:00:00","paul.white","2012-09-06 00:00:00","","Xenco","FARM-1-DUP","2012-07-17 00:00:00","No Matching Sample ID","{C40E2A6C-9416-4236-A9AC-F598F66D3818}"
"3327","","","Alpha-Chlordane","Organochlorine Pesticides by SW-846 8081A","0","0","    ","U","ug/L","0.0048","0.02","2012-07-24 00:00:00","paul.white","2012-09-06 00:00:00","","Xenco","FARM-1-DUP","2012-07-17 00:00:00","No Matching Sample ID","{B3C2AFD6-D624-4D65-A53B-1EEA0E260B29}"
"3328","","","Endosulfan I","Organochlorine Pesticides by SW-846 8081A","0","0","    ","U","ug/L","0.005","0.02","2012-07-24 00:00:00","paul.white","2012-09-06 00:00:00","","Xenco","FARM-1-DUP","2012-07-17 00:00:00","No Matching Sample ID","{DCDCF18E-FEBC-46AD-8D68-270C8A91A49F}"
"3329","","","4,4-DDE","Organochlorine Pesticides by SW-846 8081A","0","0","    ","U","ug/L","0.0053","0.02","2012-07-24 00:00:00","paul.white","2012-09-06 00:00:00","","Xenco","FARM-1-DUP","2012-07-17 00:00:00","No Matching Sample ID","{44CC7280-04CC-443F-B1D0-A27F6B1511BA}"
"3330","","","Dieldrin","Organochlorine Pesticides by SW-846 8081A","0","0","    ","U","ug/L","0.0046","0.02","2012-07-24 00:00:00","paul.white","2012-09-06 00:00:00","","Xenco","FARM-1-DUP","2012-07-17 00:00:00","No Matching Sample ID","{33E76C59-F903-4A50-BA0A-C3C66CEEFF1B}"
"3331","","","Endrin","Organochlorine Pesticides by SW-846 8081A","0","0","    ","U","ug/L","0.0063","0.02","2012-07-24 00:00:00","paul.white","2012-09-06 00:00:00","","Xenco","FARM-1-DUP","2012-07-17 00:00:00","No Matching Sample ID","{31A48367-CE2D-4D9E-A786-684EA3351D1D}"
"3332","","","4,4-DDD","Organochlorine Pesticides by SW-846 8081A","0","0","    ","U","ug/L","0.0067","0.02","2012-07-24 00:00:00","paul.white","2012-09-06 00:00:00","","Xenco","FARM-1-DUP","2012-07-17 00:00:00","No Matching Sample ID","{EE0167E6-D026-40B2-92B5-C3FAF58B41FF}"
"3333","","","Endosulfan II","Organochlorine Pesticides by SW-846 8081A","0","0","    ","U","ug/L","0.0053","0.02","2012-07-24 00:00:00","paul.white","2012-09-06 00:00:00","","Xenco","FARM-1-DUP","2012-07-17 00:00:00","No Matching Sample ID","{20FA7EE1-1C71-4C60-BC8F-923AB0EAF3F5}"
"3334","","","4,4-DDT","Organochlorine Pesticides by SW-846 8081A","0","0","    ","U","ug/L","0.0056","0.02","2012-07-24 00:00:00","paul.white","2012-09-06 00:00:00","","Xenco","FARM-1-DUP","2012-07-17 00:00:00","No Matching Sample ID","{A38370DF-084C-4FAD-A0BB-0712507FD65F}"
"3335","","","Endrin Aldehyde","Organochlorine Pesticides by SW-846 8081A","0","0","    ","U","ug/L","0.0048","0.02","2012-07-24 00:00:00","paul.white","2012-09-06 00:00:00","","Xenco","FARM-1-DUP","2012-07-17 00:00:00","No Matching Sample ID","{0B75F0FB-3679-4653-A6EA-289F90C98712}"
"3336","","","Endosulfan Sulfate","Organochlorine Pesticides by SW-846 8081A","0","0","    ","U","ug/L","0.0054","0.02","2012-07-24 00:00:00","paul.white","2012-09-06 00:00:00","","Xenco","FARM-1-DUP","2012-07-17 00:00:00","No Matching Sample ID","{5535D851-5B20-460A-8B5C-117BBD7AA25F}"
"3337","","","Methoxychlor","Organochlorine Pesticides by SW-846 8081A","0","0","    ","U","ug/L","0.0055","0.02","2012-07-24 00:00:00","paul.white","2012-09-06 00:00:00","","Xenco","FARM-1-DUP","2012-07-17 00:00:00","No Matching Sample ID","{65A04488-3E2D-4B1A-8609-356A9F4CE2ED}"
"3338","","","Endrin Ketone","Organochlorine Pesticides by SW-846 8081A","0","0","    ","U","ug/L","0.0063","0.02","2012-07-24 00:00:00","paul.white","2012-09-06 00:00:00","","Xenco","FARM-1-DUP","2012-07-17 00:00:00","No Matching Sample ID","{D64A4AD6-C0FF-47F0-BDBE-B13F0A4403B7}"
"3339","","","Chlordane","Organochlorine Pesticides by SW-846 8081A","0","0","    ","U","ug/L","0.0144","0.5","2012-07-24 00:00:00","paul.white","2012-09-06 00:00:00","","Xenco","FARM-1-DUP","2012-07-17 00:00:00","No Matching Sample ID","{5BD9F253-879A-4DD0-8C9A-DCD8CEE1ECA9}"
"3340","","","Toxaphene","Organochlorine Pesticides by SW-846 8081A","0","0","    ","U","ug/L","0.0685","0.5","2012-07-24 00:00:00","paul.white","2012-09-06 00:00:00","","Xenco","FARM-1-DUP","2012-07-17 00:00:00","No Matching Sample ID","{625178B6-7B91-4622-8A5A-BC96DDF386F5}"
"3341","","","Phosphorus, Total (as P)","Total Phosphorus (as P) by EPA 365.2","0","0","    ","U","mg/L","0.0055","0.01","2012-07-18 00:00:00","paul.white","2012-09-06 00:00:00","","Xenco","FARM-1-DUP","2012-07-17 00:00:00","No Matching Sample ID","{14EF21B4-6036-4F1D-B920-22654CA146FB}"
"3342","","","Surfactants, MBAS ","MBAS Surfactants by SM5540C","0","0","    ","U","mg/L","0.043","0.1","2012-07-20 00:00:00","paul.white","2012-09-06 00:00:00","","Xenco","fiv-a","2012-07-19 00:00:00","No Matching Preservative Record","{83A7286C-BBDC-4E57-AE09-6A9B5FD5E5DA}"
"3343","","","Surfactants, MBAS ","MBAS Surfactants by SM5540C","0","0","    ","U","mg/L","0.043","0.1","2012-07-20 00:00:00","paul.white","2012-09-06 00:00:00","","Xenco","fiv-b","2012-07-19 00:00:00","No Matching Preservative Record","{E945D10B-F53E-4E02-97FD-31EC4320ABFB}"
"3344","","","Surfactants, MBAS ","MBAS Surfactants by SM5540C","0","0","    ","U","mg/L","0.043","0.1","2012-07-20 00:00:00","paul.white","2012-09-06 00:00:00","","Xenco","smc-a","2012-07-19 00:00:00","No Matching Preservative Record","{F4D092BF-701C-4B3B-B018-DA5A5CC257BE}"
"3345","","","Surfactants, MBAS ","MBAS Surfactants by SM5540C","0","0","    ","U","mg/L","0.043","0.1","2012-07-20 00:00:00","paul.white","2012-09-06 00:00:00","","Xenco","dix-a","2012-07-19 00:00:00","No Matching Preservative Record","{34A53178-32DA-47D5-9BAA-1A3E7F7FC2EC}"
