"SAMPLING_RESULTS_ID","SAMPLING_EVENTS_ID","CUSTODY_NUMBER","PARAMETER","METHOD","NUMBER_RESULT","REPORTED_RESULT","ALPHA_RESULT","FLAG","UNITS","MDL","RDL","ANALYSIS_DATE","ANALYZED_BY","RECORD_CREATED","PARAMETERS_ID","CONTRACT_LAB_ID","ROWID"
"18452","2617","20130815-SM-1 E3","TURB","Hach DR 890 (01)","58.00000","58","","","NTU","","","2013-08-15 00:00:00","samuel.mosazghi","2013-08-12 00:00:00","30795","SWM","{B5095889-15B7-43A1-8287-FDC4D9575C76}"
"18453","2617","20130815-SM-1 E3","Hardness","Hach_Strip","425.00000","425","","","mg/L","","","2013-08-15 00:00:00","samuel.mosazghi","2013-08-12 00:00:00","30796","SWM","{B067AF29-AFD8-47F9-AD9F-C1A4F6328BF7}"
"18454","2617","20130815-SM-1 E3","Ambient Air Temperature","Hach HQ40d #2","27.60000","27.6","","","C","","","2013-08-15 00:00:00","samuel.mosazghi","2013-08-12 00:00:00","30797","SWM","{11836F59-2C3D-4641-9E91-85C52E532071}"
"18455","2618","20120815-SM-2 E3","Water Temp","Hach HQ40d #2","27.40000","27.4","","","C","","","2012-08-15 00:00:00","samuel.mosazghi","2013-08-12 00:00:00","30811","SWM","{8BC473F6-EE81-474E-8052-ED911AFEF542}"
"18456","2618","20120815-SM-2 E3","pH","Hach HQ40d #2","7.66000","7.66","","","","","","2012-08-15 00:00:00","samuel.mosazghi","2013-08-12 00:00:00","30812","SWM","{3AB05792-F2FE-44DC-A2CA-CCDD5CCCB55D}"
"18457","2618","20120815-SM-2 E3","DO","Hach HQ40d #2","5.33000","5.33","","","mg/L","","","2012-08-15 00:00:00","samuel.mosazghi","2013-08-12 00:00:00","30813","SWM","{3A329DA0-B5EB-40E4-AB04-7CDA5B2CB803}"
"18458","2618","20120815-SM-2 E3","COND","Hach HQ40d #2","766.00000","766","","","uS/cm","","","2012-08-15 00:00:00","samuel.mosazghi","2013-08-12 00:00:00","30814","SWM","{19F0F2E4-48ED-4F8D-A304-A512E38A4FE6}"
"18459","2618","20120815-SM-2 E3","Cl2","Hach DR 890 (01)",".00000","0","","","mg/L","","","2012-08-15 00:00:00","samuel.mosazghi","2013-08-12 00:00:00","30815","SWM","{4B9FAAAB-5D6C-44F3-8873-0A014E72C4B7}"
"18460","2618","20120815-SM-2 E3","TSS","Hach DR 890 (01)","34.00000","34","","","mg/L","","","2012-08-15 00:00:00","samuel.mosazghi","2013-08-12 00:00:00","30816","SWM","{E4476534-C55E-4D43-80CC-2A75C10E5725}"
"18461","2618","20120815-SM-2 E3","TURB","Hach DR 890 (01)","34.00000","34","","","NTU","","","2012-08-15 00:00:00","samuel.mosazghi","2013-08-12 00:00:00","30817","SWM","{59B825BC-50F0-46CF-ACD1-66B52603B173}"
"18462","2618","20120815-SM-2 E3","Hardness","Hach_Strip","425.00000","425","","","mg/L","","","2012-08-15 00:00:00","samuel.mosazghi","2013-08-12 00:00:00","30818","SWM","{FD070D34-3C46-4F7F-9605-E7A6FF5C7E63}"
"18463","2618","20120815-SM-2 E3","Ambient Air Temperature","Hach HQ40d #2","27.40000","27.4","","","C","","","2012-08-15 00:00:00","samuel.mosazghi","2013-08-12 00:00:00","30819","SWM","{83469E18-2048-48BD-8993-E12F45BD99EC}"
"18464","2619","20120815-SM-3 E3","Water Temp","Hach HQ40d #2","27.70000","27.7","","","C","","","2012-08-15 00:00:00","samuel.mosazghi","2013-08-12 00:00:00","30833","SWM","{B406898C-A650-435A-BCA4-1C8FFB74C148}"
"18465","2619","20120815-SM-3 E3","pH","Hach HQ40d #2","7.79000","7.79","","","","","","2012-08-15 00:00:00","samuel.mosazghi","2013-08-12 00:00:00","30834","SWM","{CC9BCBEA-52D1-4895-BE56-FBBC7F89989D}"
"18466","2619","20120815-SM-3 E3","DO","Hach HQ40d #2","6.00000","6.0","","","mg/L","","","2012-08-15 00:00:00","samuel.mosazghi","2013-08-12 00:00:00","30835","SWM","{CAEA3AE9-D97F-4629-88B0-37C798313612}"
"18467","2619","20120815-SM-3 E3","COND","Hach HQ40d #2","790.00000","790","","","uS/cm","","","2012-08-15 00:00:00","samuel.mosazghi","2013-08-12 00:00:00","30836","SWM","{ADEAB696-00DF-4127-8F6D-DDC2FA3796C5}"
"18468","2619","20120815-SM-3 E3","Cl2","Hach DR 890 (01)",".08000","0.08","","","mg/L","","","2012-08-15 00:00:00","samuel.mosazghi","2013-08-12 00:00:00","30837","SWM","{705C8A10-3F33-4814-B9BA-2D3C63153118}"
"18469","2619","20120815-SM-3 E3","TSS","Hach DR 890 (01)","43.00000","43","","","mg/L","","","2012-08-15 00:00:00","samuel.mosazghi","2013-08-12 00:00:00","30838","SWM","{A51EB6FD-504F-4015-B1BE-B58BF9262ABD}"
"18470","2619","20120815-SM-3 E3","TURB","Hach DR 890 (01)","40.00000","40","","","NTU","","","2012-08-15 00:00:00","samuel.mosazghi","2013-08-12 00:00:00","30839","SWM","{ECC522FB-4C67-404C-A339-7FDA69C17EA0}"
"18471","2619","20120815-SM-3 E3","Hardness","Hach_Strip","425.00000","425","","","mg/L","","","2012-08-15 00:00:00","samuel.mosazghi","2013-08-12 00:00:00","30840","SWM","{8A468D49-CA31-44A2-976B-3D9848A18A9A}"
"18472","2619","20120815-SM-3 E3","Ambient Air Temperature","Hach HQ40d #2","27.70000","27.7","","","C","","","2012-08-15 00:00:00","samuel.mosazghi","2013-08-12 00:00:00","30841","SWM","{FF8E0590-C31F-441B-B744-AD47CED5EDF1}"
"18478","2621","20121214-SM-1 E4","Water Temp","Hach HQ40d #4","14.90000","14.9","","","C","","","2012-12-15 00:00:00","samuel.mosazghi","2013-08-13 00:00:00","30873","SWM","{0924D13A-CD40-4FEB-8DF0-87E5253FD0AD}"
"18479","2621","20121214-SM-1 E4","pH","Hach HQ40d #4","7.73000","7.73","","","","","","2012-12-15 00:00:00","samuel.mosazghi","2013-08-13 00:00:00","30874","SWM","{4D5EF5C6-F660-4347-9E42-AF81BD0A9766}"
"18480","2621","20121214-SM-1 E4","DO","Hach HQ40d #4","7.63000","7.63","","","mg/L","","","2012-12-15 00:00:00","samuel.mosazghi","2013-08-13 00:00:00","30875","SWM","{4D206203-0CD9-431E-82D0-AA3FFC374D3A}"
"18481","2621","20121214-SM-1 E4","COND","Hach HQ40d #4","758.00000","758","","","uS/cm","","","2012-12-15 00:00:00","samuel.mosazghi","2013-08-13 00:00:00","30876","SWM","{5BC5BCAC-F13F-47F5-96AD-6CC0844CB563}"
"18482","2621","20121214-SM-1 E4","Cl2","Hach DR 890 (05)",".00000","0","","","mg/L","","","2012-12-15 00:00:00","samuel.mosazghi","2013-08-13 00:00:00","30877","SWM","{3FFE660D-33BE-4ACD-8913-0049F19618A2}"
"18483","2621","20121214-SM-1 E4","TSS","Hach DR 890 (05)","22.00000","22","","","mg/L","","","2012-12-15 00:00:00","samuel.mosazghi","2013-08-13 00:00:00","30878","SWM","{EAF2E74D-3592-4097-9583-3207A64CB8DE}"
"18484","2621","20121214-SM-1 E4","TURB","Hach DR 890 (05)","22.00000","22","","","NTU","","","2012-12-15 00:00:00","samuel.mosazghi","2013-08-13 00:00:00","30879","SWM","{E141DCE5-8CDD-42DE-A35C-5E084FCA910E}"
"18485","2621","20121214-SM-1 E4","Hardness","Hach_Strip","425.00000","425","","","mg/L","","","2012-12-15 00:00:00","samuel.mosazghi","2013-08-13 00:00:00","30880","SWM","{F5D4F268-A59D-4A28-AB52-8EF1BFAD43FB}"
"18486","2621","20121214-SM-1 E4","E.Coli","Quantitray","20.00000","20","","","MPN/100mls","","","2012-12-15 00:00:00","samuel.mosazghi","2013-08-13 00:00:00","30881","SWM","{3841A9FF-8E07-492D-8BA0-AB87E61A5043}"
"18487","2621","20121214-SM-1 E4","T.Coliform","Quantitray","4611.00000","4611","","","MPN/100mls","","","2012-12-15 00:00:00","samuel.mosazghi","2013-08-13 00:00:00","30882","SWM","{134F9575-EE04-4184-BF49-8965C3E8C9A8}"
"18488","2621","20121214-SM-1 E4","Ambient Air Temperature","Hach HQ40d #4","17.70000","17.7","","","C","","","2012-12-15 00:00:00","samuel.mosazghi","2013-08-13 00:00:00","30883","SWM","{130F7B82-63A1-4ABC-AA00-5D028BC8FD95}"
"18489","2621","20121214-SM-1 E4","Water Temp","Hach HQ40d #4","14.90000","14.9","","","C","","","2012-12-15 00:00:00","samuel.mosazghi","2013-08-13 00:00:00","30897","SWM","{D3B3FA3D-3887-4EFE-9B37-CD1CB68BCAA3}"
"18490","2621","20121214-SM-1 E4","pH","Hach HQ40d #4","7.87000","7.87","","","","","","2012-12-15 00:00:00","samuel.mosazghi","2013-08-13 00:00:00","30898","SWM","{23C6E7A5-4054-4A32-9F5B-B29C78E674F6}"
"18491","2621","20121214-SM-1 E4","DO","Hach HQ40d #4","8.40000","8.40","","","mg/L","","","2012-12-15 00:00:00","samuel.mosazghi","2013-08-13 00:00:00","30899","SWM","{404390B2-6380-4FB0-BEB4-C548C0E8DA15}"
"18492","2621","20121214-SM-1 E4","COND","Hach HQ40d #4","716.00000","716","","","uS/cm","","","2012-12-15 00:00:00","samuel.mosazghi","2013-08-13 00:00:00","30900","SWM","{963D537E-CFEB-4E65-A04B-6B57A70DCB73}"
"18493","2621","20121214-SM-1 E4","Cl2","Hach DR 890 (05)",".02000","0.02","","","mg/L","","","2012-12-15 00:00:00","samuel.mosazghi","2013-08-13 00:00:00","30901","SWM","{7FF74E4E-A490-4428-9526-CE47DFC2736B}"
"18494","2621","20121214-SM-1 E4","TSS","Hach DR 890 (05)","7.00000","7","","","mg/L","","","2012-12-15 00:00:00","samuel.mosazghi","2013-08-13 00:00:00","30902","SWM","{F8FC9692-8108-4745-8FBA-C489F02AFCA5}"
"18495","2621","20121214-SM-1 E4","TURB","Hach DR 890 (05)","7.00000","7","","","NTU","","","2012-12-15 00:00:00","samuel.mosazghi","2013-08-13 00:00:00","30903","SWM","{B1BBB5C8-6BCF-4D6D-96E5-1121A98D69B1}"
"18496","2621","20121214-SM-1 E4","Hardness","Hach_Strip","425.00000","425","","","mg/L","","","2012-12-15 00:00:00","samuel.mosazghi","2013-08-13 00:00:00","30904","SWM","{78DF50B5-566D-478D-9B5A-358B0B792B6E}"
"18497","2621","20121214-SM-1 E4","Ambient Air Temperature","Hach HQ40d #4","14.90000","14.9","","","C","","","2012-12-15 00:00:00","samuel.mosazghi","2013-08-13 00:00:00","30905","SWM","{A79B1A4F-EE73-4BBA-A290-7593CD34A431}"
"18498","2622","20121214-SM-1 E4","Water Temp","Hach HQ40d #4","14.90000","14.9","","","C","","","2012-12-15 00:00:00","samuel.mosazghi","2013-08-13 00:00:00","30919","SWM","{109B1B59-B8B5-4B39-A9F3-35CAB645FE60}"
"18499","2622","20121214-SM-1 E4","pH","Hach HQ40d #4","7.87000","7.87","","","","","","2012-12-15 00:00:00","samuel.mosazghi","2013-08-13 00:00:00","30920","SWM","{C5D33270-6E18-4713-BA2F-E816FCDBBC08}"
"18500","2622","20121214-SM-1 E4","DO","Hach HQ40d #4","8.40000","8.40","","","mg/L","","","2012-12-15 00:00:00","samuel.mosazghi","2013-08-13 00:00:00","30921","SWM","{7ECB594B-1579-4435-BD3C-4EAD69C1B967}"
"18501","2622","20121214-SM-1 E4","COND","Hach HQ40d #4","716.00000","716","","","uS/cm","","","2012-12-15 00:00:00","samuel.mosazghi","2013-08-13 00:00:00","30922","SWM","{33A21E79-E242-4A10-86CA-3BB2036BC98E}"
"18502","2622","20121214-SM-1 E4","Cl2","Hach DR 890 (05)",".02000","0.02","","","mg/L","","","2012-12-15 00:00:00","samuel.mosazghi","2013-08-13 00:00:00","30923","SWM","{EAE9D662-CD71-4846-A60E-AED77215CF37}"
"18503","2622","20121214-SM-1 E4","TSS","Hach DR 890 (05)","7.00000","7","","","mg/L","","","2012-12-15 00:00:00","samuel.mosazghi","2013-08-13 00:00:00","30924","SWM","{70DC7950-7752-4554-948A-855172154A48}"
"18504","2622","20121214-SM-1 E4","TURB","Hach DR 890 (05)","7.00000","7","","","NTU","","","2012-12-15 00:00:00","samuel.mosazghi","2013-08-13 00:00:00","30925","SWM","{BFB906EF-E157-464A-A3C2-1B126AB8A315}"
"18505","2622","20121214-SM-1 E4","Hardness","Hach_Strip","425.00000","425","","","mg/L","","","2012-12-15 00:00:00","samuel.mosazghi","2013-08-13 00:00:00","30926","SWM","{C3EFA266-95AA-45BB-870D-CEBC685361E9}"
"18506","2622","20121214-SM-1 E4","Ambient Air Temperature","Hach HQ40d #4","14.90000","14.9","","","C","","","2012-12-15 00:00:00","samuel.mosazghi","2013-08-13 00:00:00","30927","SWM","{4767E9B8-B857-4299-970A-4DBA847861B5}"
"18507","2621","20121214-SM-1 E4","Water Temp","Hach HQ40d #4","14.90000","14.9","","","C","","","2012-12-15 00:00:00","samuel.mosazghi","2013-08-13 00:00:00","30873","SWM","{07E8B474-A4D7-4C94-A3A6-504C3FF519CE}"
"18508","2621","20121214-SM-1 E4","pH","Hach HQ40d #4","7.87000","7.87","","","","","","2012-12-15 00:00:00","samuel.mosazghi","2013-08-13 00:00:00","30874","SWM","{E29E6CF7-57D2-401D-8406-22577845D36B}"
"18509","2621","20121214-SM-1 E4","DO","Hach HQ40d #4","8.40000","8.40","","","mg/L","","","2012-12-15 00:00:00","samuel.mosazghi","2013-08-13 00:00:00","30875","SWM","{C105C97D-641D-42BA-85E2-0B849B330043}"
"18510","2621","20121214-SM-1 E4","COND","Hach HQ40d #4","716.00000","716","","","uS/cm","","","2012-12-15 00:00:00","samuel.mosazghi","2013-08-13 00:00:00","30876","SWM","{054E9567-6E1E-49E1-BFB0-AB48AF115451}"
"18511","2621","20121214-SM-1 E4","Cl2","Hach DR 890 (05)",".02000","0.02","","","mg/L","","","2012-12-15 00:00:00","samuel.mosazghi","2013-08-13 00:00:00","30877","SWM","{D0A83172-CDD2-47E0-8659-72E06CA950D3}"
"18512","2621","20121214-SM-1 E4","TSS","Hach DR 890 (05)","7.00000","7","","","mg/L","","","2012-12-15 00:00:00","samuel.mosazghi","2013-08-13 00:00:00","30878","SWM","{5D3C6A96-09C5-4F9C-8E5E-66E81EC52620}"
"18513","2621","20121214-SM-1 E4","TURB","Hach DR 890 (05)","7.00000","7","","","NTU","","","2012-12-15 00:00:00","samuel.mosazghi","2013-08-13 00:00:00","30879","SWM","{12EB1AB9-2687-4979-8036-964ECEBE6EC7}"
"18514","2621","20121214-SM-1 E4","Hardness","Hach_Strip","425.00000","425","","","mg/L","","","2012-12-15 00:00:00","samuel.mosazghi","2013-08-13 00:00:00","30880","SWM","{D7441E30-B42D-4325-A742-DF1DE7168E27}"
"18515","2621","20121214-SM-1 E4","Ambient Air Temperature","Hach HQ40d #4","14.90000","14.9","","","C","","","2012-12-15 00:00:00","samuel.mosazghi","2013-08-13 00:00:00","30883","SWM","{2E3EE99E-9329-4F78-B7E7-811432784A85}"
"18516","2621","20121214-SM-1 E4","Water Temp","Hach HQ40d #4","15.10000","15.1","","","C","","","2012-12-15 00:00:00","samuel.mosazghi","2013-08-13 00:00:00","30897","SWM","{C83195B3-E9E2-4C6A-9A62-84760BAC703F}"
"18517","2621","20121214-SM-1 E4","pH","Hach HQ40d #4","7.96000","7.96","","","","","","2012-12-15 00:00:00","samuel.mosazghi","2013-08-13 00:00:00","30898","SWM","{4EA1EBFF-2F6E-4200-93EB-B76D4D4B41C7}"
"18518","2621","20121214-SM-1 E4","DO","Hach HQ40d #4","9.68000","9.68","","","mg/L","","","2012-12-15 00:00:00","samuel.mosazghi","2013-08-13 00:00:00","30899","SWM","{39489D7B-8665-426C-B490-E51186A5433D}"
"18519","2621","20121214-SM-1 E4","COND","Hach HQ40d #4","649.00000","649","","","uS/cm","","","2012-12-15 00:00:00","samuel.mosazghi","2013-08-13 00:00:00","30900","SWM","{933D6DB5-47C6-4FEF-83E9-0C0292A7300F}"
"18520","2621","20121214-SM-1 E4","Cl2","Hach DR 890 (05)",".06000","0.06","","","mg/L","","","2012-12-15 00:00:00","samuel.mosazghi","2013-08-13 00:00:00","30901","SWM","{3D5EB3C0-C412-47DF-9567-73F8125A6D1D}"
"18521","2621","20121214-SM-1 E4","TSS","Hach DR 890 (05)","55.00000","55","","","mg/L","","","2012-12-15 00:00:00","samuel.mosazghi","2013-08-13 00:00:00","30902","SWM","{F48166AC-2E19-4140-A810-E38E73ECB665}"
"18522","2621","20121214-SM-1 E4","TURB","Hach DR 890 (05)","56.00000","56","","","NTU","","","2012-12-15 00:00:00","samuel.mosazghi","2013-08-13 00:00:00","30903","SWM","{A05FE13D-3194-4096-9653-D440B48D7143}"
"18523","2621","20121214-SM-1 E4","Hardness","Hach_Strip","425.00000","425","","","mg/L","","","2012-12-15 00:00:00","samuel.mosazghi","2013-08-13 00:00:00","30904","SWM","{EC8770DA-7067-40CF-87E9-AD1D38840384}"
"18524","2621","20121214-SM-1 E4","Ambient Air Temperature","Hach HQ40d #4","15.30000","15.3","","","C","","","2012-12-15 00:00:00","samuel.mosazghi","2013-08-13 00:00:00","30905","SWM","{185202B4-271B-4423-A432-A1D02394A7C2}"
"18525","2622","20121214-SM-1 E4","Water Temp","Hach HQ40d #4","15.10000","15.1","","","C","","","2012-12-15 00:00:00","samuel.mosazghi","2013-08-13 00:00:00","30919","SWM","{F5EA5DAD-CC4A-4B5D-A66A-34631E2A84AF}"
"18526","2622","20121214-SM-1 E4","pH","Hach HQ40d #4","7.96000","7.96","","","","","","2012-12-15 00:00:00","samuel.mosazghi","2013-08-13 00:00:00","30920","SWM","{B816AF4C-A238-4AB5-BFDC-08D27E64B6C0}"
"18527","2622","20121214-SM-1 E4","DO","Hach HQ40d #4","9.68000","9.68","","","mg/L","","","2012-12-15 00:00:00","samuel.mosazghi","2013-08-13 00:00:00","30921","SWM","{0A5D88D0-7DF1-462A-A516-9711819ED653}"
"18528","2622","20121214-SM-1 E4","COND","Hach HQ40d #4","649.00000","649","","","uS/cm","","","2012-12-15 00:00:00","samuel.mosazghi","2013-08-13 00:00:00","30922","SWM","{40935CB7-46A7-4A2F-AAC1-90699073053E}"
"18529","2622","20121214-SM-1 E4","Cl2","Hach DR 890 (05)",".06000","0.06","","","mg/L","","","2012-12-15 00:00:00","samuel.mosazghi","2013-08-13 00:00:00","30923","SWM","{33C5D20B-3902-4940-B084-730FADE51C7F}"
"18530","2622","20121214-SM-1 E4","TSS","Hach DR 890 (05)","55.00000","55","","","mg/L","","","2012-12-15 00:00:00","samuel.mosazghi","2013-08-13 00:00:00","30924","SWM","{71CBD249-3461-451D-9C6F-560DED8B08F9}"
"18531","2622","20121214-SM-1 E4","TURB","Hach DR 890 (05)","56.00000","56","","","NTU","","","2012-12-15 00:00:00","samuel.mosazghi","2013-08-13 00:00:00","30925","SWM","{D77E5768-A1DE-4188-9E19-9F8848CEDF0F}"
"18532","2622","20121214-SM-1 E4","Hardness","Hach_Strip","425.00000","425","","","mg/L","","","2012-12-15 00:00:00","samuel.mosazghi","2013-08-13 00:00:00","30926","SWM","{2FBF2364-0CCB-4034-BBF8-C6148A27FE3C}"
"18533","2622","20121214-SM-1 E4","Ambient Air Temperature","Hach HQ40d #4","15.30000","15.3","","","C","","","2012-12-15 00:00:00","samuel.mosazghi","2013-08-13 00:00:00","30927","SWM","{5FD2A681-22F3-4DAD-A05E-071CDAA404ED}"
"18534","2621","20121214-SM-1 E4","Water Temp","Hach HQ40d #4","15.10000","15.1","","","C","","","2012-12-15 00:00:00","samuel.mosazghi","2013-08-13 00:00:00","30941","SWM","{258275F0-25F1-4CE1-8A2F-6EA645929249}"
"18535","2621","20121214-SM-1 E4","pH","Hach HQ40d #4","7.96000","7.96","","","","","","2012-12-15 00:00:00","samuel.mosazghi","2013-08-13 00:00:00","30942","SWM","{F8C6D075-5492-4A8A-BE21-382EF95D9A19}"
"18536","2621","20121214-SM-1 E4","DO","Hach HQ40d #4","9.68000","9.68","","","mg/L","","","2012-12-15 00:00:00","samuel.mosazghi","2013-08-13 00:00:00","30943","SWM","{679380F2-9944-483A-A4D4-62C94046E1DC}"
"18537","2621","20121214-SM-1 E4","COND","Hach HQ40d #4","649.00000","649","","","uS/cm","","","2012-12-15 00:00:00","samuel.mosazghi","2013-08-13 00:00:00","30944","SWM","{1191DED9-DB6E-4C65-A74F-6896BF62C6BB}"
"18538","2621","20121214-SM-1 E4","Cl2","Hach DR 890 (05)",".06000","0.06","","","mg/L","","","2012-12-15 00:00:00","samuel.mosazghi","2013-08-13 00:00:00","30945","SWM","{E1C2651A-D818-4434-A12E-B7173F6B1EA5}"
"18539","2621","20121214-SM-1 E4","TSS","Hach DR 890 (05)","55.00000","55","","","mg/L","","","2012-12-15 00:00:00","samuel.mosazghi","2013-08-13 00:00:00","30946","SWM","{5C5FC17D-B96F-4AB5-BD59-531416CBBEA7}"
"18540","2621","20121214-SM-1 E4","TURB","Hach DR 890 (05)","56.00000","56","","","NTU","","","2012-12-15 00:00:00","samuel.mosazghi","2013-08-13 00:00:00","30947","SWM","{1997B17A-AF61-450C-B9E1-7DCD76AB660C}"
"18541","2621","20121214-SM-1 E4","Hardness","Hach_Strip","425.00000","425","","","mg/L","","","2012-12-15 00:00:00","samuel.mosazghi","2013-08-13 00:00:00","30948","SWM","{27D4B9DF-9BE2-4840-8048-40117E89CFBB}"
"18542","2621","20121214-SM-1 E4","E.Coli","Quantitray","1178.00000","1178","","","MPN/100mls","","","2012-12-15 00:00:00","samuel.mosazghi","2013-08-13 00:00:00","30949","SWM","{C1D83F28-3104-46B9-9DB1-4507DA66A65C}"
"18543","2621","20121214-SM-1 E4","T.Coliform","Quantitray","120330.00000","120330","","","MPN/100mls","","","2012-12-15 00:00:00","samuel.mosazghi","2013-08-13 00:00:00","30950","SWM","{6D04CE2D-7EB7-4C7D-8575-F76C4AD76AB0}"
"18544","2621","20121214-SM-1 E4","Ambient Air Temperature","Hach HQ40d #4","15.30000","15.3","","","C","","","2012-12-15 00:00:00","samuel.mosazghi","2013-08-13 00:00:00","30951","SWM","{90D92133-50F8-4BCF-89B7-0349C1E8F57C}"
"18545","2622","20121214-SM-1 E4","Water Temp","Hach HQ40d #4","15.10000","15.1","","","C","","","2012-12-15 00:00:00","samuel.mosazghi","2013-08-13 00:00:00","30965","SWM","{112F4D79-3EB0-4859-ABFD-7E1008F79C25}"
"18546","2622","20121214-SM-1 E4","pH","Hach HQ40d #4","7.96000","7.96","","","","","","2012-12-15 00:00:00","samuel.mosazghi","2013-08-13 00:00:00","30966","SWM","{3B4C4465-59D1-4B21-879D-335FAC049909}"
"18547","2622","20121214-SM-1 E4","DO","Hach HQ40d #4","9.68000","9.68","","","mg/L","","","2012-12-15 00:00:00","samuel.mosazghi","2013-08-13 00:00:00","30967","SWM","{817EABD4-57D8-4C45-9438-FA3A10C9418C}"
"18548","2622","20121214-SM-1 E4","COND","Hach HQ40d #4","649.00000","649","","","uS/cm","","","2012-12-15 00:00:00","samuel.mosazghi","2013-08-13 00:00:00","30968","SWM","{AD07AA3E-3C26-4B9E-A55E-E4FF082F6448}"
"18549","2622","20121214-SM-1 E4","Cl2","Hach DR 890 (05)",".06000","0.06","","","mg/L","","","2012-12-15 00:00:00","samuel.mosazghi","2013-08-13 00:00:00","30969","SWM","{91CDB3E4-A7C9-4DBD-B510-214AB9B1D1F7}"
"18550","2622","20121214-SM-1 E4","TSS","Hach DR 890 (05)","55.00000","55","","","mg/L","","","2012-12-15 00:00:00","samuel.mosazghi","2013-08-13 00:00:00","30970","SWM","{522200B8-D010-4A26-A5C9-8AB6CBA3D62C}"
"18551","2622","20121214-SM-1 E4","TURB","Hach DR 890 (05)","56.00000","56","","","NTU","","","2012-12-15 00:00:00","samuel.mosazghi","2013-08-13 00:00:00","30971","SWM","{AEF4061A-069B-479E-A7A0-977714F17C29}"
"18552","2622","20121214-SM-1 E4","Hardness","Hach_Strip","425.00000","425","","","mg/L","","","2012-12-15 00:00:00","samuel.mosazghi","2013-08-13 00:00:00","30972","SWM","{6968BD2C-F4B9-4B7B-88B8-AEE51161E870}"
"18553","2622","20121214-SM-1 E4","E.Coli","Quantitray","1178.00000","1178","","","MPN/100mls","","","2012-12-15 00:00:00","samuel.mosazghi","2013-08-13 00:00:00","30973","SWM","{BA9423C3-9F78-4185-95CA-2A6507B0C16E}"
"18554","2622","20121214-SM-1 E4","T.Coliform","Quantitray","120330.00000","120330","","","MPN/100mls","","","2012-12-15 00:00:00","samuel.mosazghi","2013-08-13 00:00:00","30974","SWM","{CA66F588-4D48-4D75-9C08-1A0B2A938B81}"
"18555","2622","20121214-SM-1 E4","Ambient Air Temperature","Hach HQ40d #4","15.30000","15.3","","","C","","","2012-12-15 00:00:00","samuel.mosazghi","2013-08-13 00:00:00","30975","SWM","{30288991-88CC-44E9-9B4A-76937E5B4BAE}"
